date,market,heat_distance_bucket,allocated_visitor_count,n_brands
2020-04-15,Dallas,0-1km,111.375,2
2020-04-15,Dallas,1-2km,50.625,2
2020-04-15,Houston,0-1km,29.454545454545453,1
2020-04-15,Houston,1-2km,22.09090909090909,1
2020-04-15,Houston,2-3km,14.727272727272727,1
2020-04-15,Houston,3-5km,14.727272727272727,1
2020-04-16,Houston,0-1km,7770.0,1
2020-04-17,Dallas,0-1km,323.0,1
2020-04-17,Dallas,1-2km,323.0,1
2020-04-17,Houston,0-1km,12.0,1
2020-04-17,Houston,1-2km,335.0,2
2020-04-17,Houston,2-3km,1952.0,2
2020-04-17,Houston,5km+,323.0,1
2020-04-18,Dallas,0-1km,18.0,2
2020-04-18,Dallas,1-2km,18.0,1
2020-04-18,Dallas,2-3km,18.0,1
2020-04-18,Houston,0-1km,72.0,2
2020-04-18,Houston,1-2km,0.0,1
2020-04-18,Houston,2-3km,0.0,1
2020-04-18,Houston,3-5km,18.0,1
2020-04-18,Houston,5km+,18.0,1
2020-04-19,Dallas,0-1km,0.0,1
2020-04-19,Houston,1-2km,470.0,3
2020-04-19,Houston,2-3km,0.0,1
2020-04-20,Dallas,0-1km,0.0,1
2020-04-20,Dallas,1-2km,0.0,1
2020-04-20,Dallas,2-3km,0.0,1
2020-04-20,Houston,0-1km,0.0,1
2020-04-20,Houston,1-2km,0.0,1
2020-04-20,Houston,5km+,0.0,1
2020-04-21,Dallas,0-1km,1518.0,2
2020-04-21,Dallas,1-2km,276.0,1
2020-04-21,Dallas,2-3km,134.0,1
2020-04-21,Dallas,3-5km,134.0,1
2020-04-21,Houston,0-1km,302.66666666666663,3
2020-04-21,Houston,1-2km,1820.6666666666667,4
2020-04-21,Houston,2-3km,30.666666666666668,1
2020-04-21,Houston,3-5km,38.0,1
2020-04-23,Dallas,0-1km,358.33333333333337,2
2020-04-23,Dallas,1-2km,192.33333333333334,1
2020-04-23,Dallas,2-3km,192.33333333333334,1
2020-04-23,Houston,0-1km,7984.166666666667,4
2020-04-23,Houston,1-2km,182.91666666666666,2
2020-04-23,Houston,2-3km,182.91666666666666,2
2020-04-24,Dallas,0-1km,0.0,1
2020-04-24,Dallas,1-2km,0.0,1
2020-04-24,Houston,0-1km,9404.0,2
2020-04-24,Houston,1-2km,0.0,2
2020-04-24,Houston,2-3km,200.0,1
2020-04-24,Houston,3-5km,97.0,2
2020-04-25,Dallas,0-1km,293.0,1
2020-04-26,Dallas,0-1km,178.0,2
2020-04-26,Dallas,1-2km,89.0,1
2020-04-26,Houston,0-1km,133.5,1
2020-04-26,Houston,1-2km,0.0,1
2020-04-26,Houston,2-3km,0.0,1
2020-04-26,Houston,5km+,133.5,1
2020-04-27,Dallas,0-1km,199.5,1
2020-04-27,Dallas,2-3km,199.5,1
2020-04-27,Houston,0-1km,159.6,1
2020-04-27,Houston,3-5km,239.4,1
2020-04-28,Dallas,0-1km,492.0,4
2020-04-28,Dallas,1-2km,213.0,3
2020-04-28,Dallas,2-3km,0.0,1
2020-04-28,Houston,0-1km,268.530303030303,4
2020-04-28,Houston,1-2km,206.93939393939394,3
2020-04-28,Houston,2-3km,74.43181818181819,2
2020-04-28,Houston,3-5km,58.18181818181818,2
2020-04-28,Houston,5km+,135.91666666666669,2
2020-04-29,Dallas,0-1km,581.975,4
2020-04-29,Dallas,1-2km,229.025,3
2020-04-29,Dallas,2-3km,0.0,1
2020-04-29,Houston,0-1km,267.5,4
2020-04-29,Houston,1-2km,132.0,4
2020-04-29,Houston,2-3km,108.25,3
2020-04-29,Houston,3-5km,54.0,2
2020-04-29,Houston,5km+,105.25,2
2020-04-30,Dallas,0-1km,492.0,1
2020-04-30,Dallas,1-2km,246.0,1
2020-04-30,Houston,0-1km,369.0,1
2020-04-30,Houston,5km+,369.0,1
2020-05-01,Dallas,0-1km,1173.875,4
2020-05-01,Dallas,1-2km,445.375,3
2020-05-01,Dallas,2-3km,399.75,2
2020-05-01,Houston,0-1km,251.47727272727272,2
2020-05-01,Houston,1-2km,247.04545454545453,2
2020-05-01,Houston,2-3km,102.36363636363636,1
2020-05-01,Houston,3-5km,102.36363636363636,2
2020-05-01,Houston,5km+,46.75,1
2020-05-02,Dallas,0-1km,420.75,2
2020-05-02,Dallas,1-2km,191.25,2
2020-05-02,Dallas,2-3km,1302.0,2
2020-05-02,Dallas,3-5km,476.0,1
2020-05-02,Houston,0-1km,2174.272727272727,4
2020-05-02,Houston,1-2km,559.4545454545455,2
2020-05-02,Houston,2-3km,55.63636363636363,1
2020-05-02,Houston,3-5km,262.1363636363636,2
2020-05-02,Houston,5km+,206.5,1
2020-05-03,Houston,0-1km,180.0,1
2020-05-04,Dallas,0-1km,865.5,2
2020-05-04,Dallas,1-2km,510.5,1
2020-05-04,Houston,1-2km,688.0,2
2020-05-04,Houston,2-3km,177.5,1
2020-05-04,Houston,5km+,510.5,1
2020-05-05,Houston,0-1km,78.33333333333333,1
2020-05-05,Houston,1-2km,107.0,2
2020-05-05,Houston,2-3km,57.333333333333336,1
2020-05-05,Houston,3-5km,48.0,1
2020-05-05,Houston,5km+,78.33333333333333,1
2020-05-06,Dallas,0-1km,2002.725,4
2020-05-06,Dallas,1-2km,526.275,3
2020-05-06,Houston,0-1km,775.0,2
2020-05-06,Houston,1-2km,3235.5,3
2020-05-06,Houston,2-3km,590.0,3
2020-05-06,Houston,3-5km,82.0,1
2020-05-06,Houston,5km+,305.5,1
2020-05-07,Dallas,0-1km,347.875,2
2020-05-07,Dallas,1-2km,158.125,2
2020-05-07,Houston,0-1km,92.0,1
2020-05-07,Houston,1-2km,69.0,1
2020-05-07,Houston,2-3km,46.0,1
2020-05-07,Houston,3-5km,46.0,1
2020-05-08,Houston,0-1km,162.0,1
2020-05-08,Houston,1-2km,162.0,1
2020-05-08,Houston,2-3km,162.0,1
2020-05-09,Dallas,0-1km,963.0,1
2020-05-09,Houston,2-3km,481.5,1
2020-05-09,Houston,3-5km,481.5,1
2020-05-10,Dallas,2-3km,0.0,1
2020-05-10,Houston,0-1km,87.33333333333334,3
2020-05-10,Houston,1-2km,87.33333333333334,3
2020-05-10,Houston,2-3km,40.0,1
2020-05-10,Houston,3-5km,0.0,1
2020-05-10,Houston,5km+,47.333333333333336,1
2020-05-11,Dallas,0-1km,1703.6666666666665,3
2020-05-11,Dallas,1-2km,742.8333333333333,2
2020-05-11,Dallas,2-3km,203.5,1
2020-05-11,Houston,0-1km,616.8333333333334,3
2020-05-11,Houston,1-2km,91.33333333333333,2
2020-05-11,Houston,2-3km,91.33333333333333,1
2020-05-11,Houston,3-5km,36.0,2
2020-05-11,Houston,5km+,525.5,1
2020-05-12,Dallas,0-1km,1118.0,2
2020-05-12,Dallas,1-2km,305.0,1
2020-05-12,Dallas,2-3km,0.0,1
2020-05-12,Houston,0-1km,948.0,3
2020-05-12,Houston,1-2km,541.0,3
2020-05-12,Houston,3-5km,0.0,1
2020-05-12,Houston,5km+,33.0,1
2020-05-13,Dallas,0-1km,11.0,1
2020-05-13,Dallas,1-2km,33.0,1
2020-05-13,Houston,0-1km,620.0,2
2020-05-13,Houston,1-2km,3302.0,2
2020-05-13,Houston,2-3km,118.0,1
2020-05-14,Dallas,0-1km,913.0,2
2020-05-14,Dallas,1-2km,415.0,2
2020-05-14,Houston,0-1km,241.45454545454547,1
2020-05-14,Houston,1-2km,181.0909090909091,1
2020-05-14,Houston,2-3km,120.72727272727273,1
2020-05-14,Houston,3-5km,120.72727272727273,1
2020-05-15,Dallas,0-1km,60.5,1
2020-05-15,Dallas,1-2km,121.0,1
2020-05-15,Dallas,2-3km,60.5,1
2020-05-15,Houston,0-1km,60.5,2
2020-05-15,Houston,1-2km,121.0,2
2020-05-15,Houston,2-3km,0.0,1
2020-05-15,Houston,3-5km,79.0,1
2020-05-15,Houston,5km+,60.5,1
2020-05-16,Dallas,0-1km,2393.0,3
2020-05-16,Dallas,2-3km,387.0,1
2020-05-16,Houston,0-1km,309.6,1
2020-05-16,Houston,1-2km,1166.0,1
2020-05-16,Houston,3-5km,464.4,1
2020-05-17,Dallas,0-1km,1639.625,3
2020-05-17,Dallas,1-2km,1259.375,3
2020-05-17,Houston,0-1km,453.64935064935065,2
2020-05-17,Houston,1-2km,676.8441558441558,2
2020-05-17,Houston,2-3km,361.46753246753246,2
2020-05-17,Houston,3-5km,361.46753246753246,2
2020-05-17,Houston,5km+,538.5714285714286,1
2020-05-18,Dallas,0-1km,57.5,1
2020-05-18,Dallas,1-2km,57.5,1
2020-05-18,Dallas,2-3km,25.0,1
2020-05-18,Houston,0-1km,16.666666666666668,1
2020-05-18,Houston,1-2km,115.0,1
2020-05-18,Houston,2-3km,8.333333333333334,1
2020-05-19,Dallas,0-1km,2227.375,5
2020-05-19,Dallas,1-2km,1602.625,4
2020-05-19,Dallas,2-3km,26.0,1
2020-05-19,Houston,0-1km,4171.69696969697,5
2020-05-19,Houston,1-2km,914.2727272727273,2
2020-05-19,Houston,2-3km,264.8484848484849,3
2020-05-19,Houston,3-5km,128.1818181818182,1
2020-05-19,Houston,5km+,660.0,1
2020-05-20,Dallas,0-1km,537.0,2
2020-05-20,Dallas,2-3km,208.0,1
2020-05-21,Dallas,0-1km,2059.5,3
2020-05-21,Dallas,1-2km,632.5,2
2020-05-21,Dallas,2-3km,1888.0,2
2020-05-21,Houston,0-1km,1902.5,3
2020-05-21,Houston,1-2km,610.0,2
2020-05-21,Houston,2-3km,518.0,2
2020-05-21,Houston,3-5km,360.75,2
2020-05-21,Houston,5km+,176.75,1
2020-05-22,Dallas,0-1km,686.125,2
2020-05-22,Dallas,1-2km,311.875,2
2020-05-22,Houston,0-1km,181.45454545454547,1
2020-05-22,Houston,1-2km,136.0909090909091,1
2020-05-22,Houston,2-3km,90.72727272727273,1
2020-05-22,Houston,3-5km,90.72727272727273,1
2020-05-23,Dallas,0-1km,383.5,1
2020-05-23,Dallas,1-2km,383.5,1
2020-05-23,Houston,0-1km,306.8,1
2020-05-23,Houston,1-2km,1837.4,2
2020-05-23,Houston,5km+,306.8,1
2020-05-25,Dallas,0-1km,351.0,2
2020-05-25,Dallas,1-2km,1368.0,1
2020-05-25,Houston,0-1km,532.0,1
2020-05-25,Houston,2-3km,532.0,1
2020-05-25,Houston,3-5km,266.0,1
2020-05-25,Houston,5km+,266.0,1
2020-05-26,Houston,0-1km,0.0,1
2020-05-26,Houston,1-2km,0.0,1
2020-05-26,Houston,3-5km,0.0,1
2020-05-27,Dallas,0-1km,328.0,2
2020-05-27,Dallas,1-2km,158.0,1
2020-05-27,Houston,0-1km,126.4,1
2020-05-27,Houston,1-2km,148.2,2
2020-05-27,Houston,2-3km,85.0,1
2020-05-27,Houston,5km+,1035.4,2
2020-05-28,Dallas,0-1km,546.5,2
2020-05-28,Dallas,1-2km,546.5,2
2020-05-28,Dallas,2-3km,456.0,1
2020-05-28,Houston,0-1km,124.8,1
2020-05-28,Houston,1-2km,518.4,2
2020-05-28,Houston,3-5km,781.0,1
2020-05-28,Houston,5km+,124.8,1
2020-05-29,Dallas,0-1km,729.3333333333334,2
2020-05-29,Dallas,1-2km,384.3333333333333,2
2020-05-29,Dallas,2-3km,39.333333333333336,1
2020-05-29,Houston,0-1km,1192.3333333333333,3
2020-05-29,Houston,3-5km,39.333333333333336,1
2020-05-29,Houston,5km+,39.333333333333336,1
2020-05-30,Dallas,0-1km,1053.6666666666665,2
2020-05-30,Dallas,1-2km,1219.3333333333333,2
2020-05-30,Dallas,2-3km,54.0,1
2020-05-30,Houston,0-1km,729.5,2
2020-05-30,Houston,1-2km,821.5,2
2020-05-30,Houston,2-3km,82.5,2
2020-05-30,Houston,5km+,693.5,1
2020-05-31,Dallas,2-3km,1406.0,2
2020-05-31,Dallas,3-5km,427.0,1
2020-05-31,Houston,0-1km,427.0,2
2020-05-31,Houston,1-2km,427.0,2
2020-05-31,Houston,3-5km,0.0,1
2020-06-01,Dallas,0-1km,1388.8333333333335,3
2020-06-01,Dallas,1-2km,1136.6666666666667,1
2020-06-01,Dallas,2-3km,496.5,1
2020-06-01,Houston,0-1km,1040.5333333333333,3
2020-06-01,Houston,1-2km,1373.6666666666667,3
2020-06-01,Houston,2-3km,162.0,1
2020-06-01,Houston,3-5km,670.8,2
2020-06-02,Dallas,0-1km,36.0,1
2020-06-02,Dallas,1-2km,36.0,1
2020-06-02,Dallas,2-3km,747.0,1
2020-06-02,Houston,0-1km,89.0,1
2020-06-02,Houston,1-2km,161.0,2
2020-06-02,Houston,2-3km,89.0,1
2020-06-04,Dallas,0-1km,995.25,3
2020-06-04,Dallas,1-2km,1823.5,3
2020-06-04,Dallas,2-3km,154.25,1
2020-06-04,Houston,0-1km,977.25,3
2020-06-04,Houston,1-2km,1656.5,2
2020-06-04,Houston,5km+,154.25,1
2020-06-05,Dallas,0-1km,1285.75,3
2020-06-05,Dallas,1-2km,612.25,3
2020-06-05,Dallas,2-3km,51.0,1
2020-06-05,Houston,0-1km,530.5454545454545,3
2020-06-05,Houston,1-2km,244.9090909090909,1
2020-06-05,Houston,2-3km,163.27272727272728,1
2020-06-05,Houston,3-5km,214.27272727272728,2
2020-06-05,Houston,5km+,51.0,1
2020-06-06,Dallas,0-1km,2308.666666666667,2
2020-06-06,Dallas,1-2km,1693.3333333333335,2
2020-06-06,Houston,0-1km,2924.0,3
2020-06-06,Houston,1-2km,539.0,2
2020-06-06,Houston,2-3km,0.0,1
2020-06-06,Houston,5km+,539.0,1
2020-06-07,Dallas,0-1km,128.08333333333334,2
2020-06-07,Dallas,1-2km,225.83333333333334,2
2020-06-07,Dallas,2-3km,728.5833333333334,3
2020-06-07,Dallas,3-5km,600.5,1
2020-06-07,Houston,0-1km,819.5833333333334,4
2020-06-07,Houston,1-2km,796.0,2
2020-06-07,Houston,3-5km,30.333333333333332,1
2020-06-07,Houston,5km+,128.08333333333334,2
2020-06-09,Dallas,0-1km,835.0,1
2020-06-09,Dallas,2-3km,2561.0,2
2020-06-09,Dallas,3-5km,624.0,1
2020-06-09,Houston,0-1km,11109.5,3
2020-06-09,Houston,1-2km,1041.5,2
2020-06-09,Houston,2-3km,417.5,1
2020-06-09,Houston,3-5km,484.25,1
2020-06-09,Houston,5km+,484.25,1
2020-06-10,Dallas,0-1km,970.6666666666667,2
2020-06-10,Dallas,1-2km,398.6666666666667,1
2020-06-10,Dallas,2-3km,398.6666666666667,1
2020-06-10,Houston,0-1km,598.0,1
2020-06-10,Houston,1-2km,299.0,1
2020-06-10,Houston,2-3km,299.0,1
2020-06-11,Dallas,0-1km,1567.0,2
2020-06-11,Dallas,1-2km,995.5,1
2020-06-11,Dallas,2-3km,571.5,1
2020-06-11,Houston,0-1km,457.2,1
2020-06-11,Houston,1-2km,995.5,1
2020-06-11,Houston,3-5km,685.8,1
2020-06-11,Houston,5km+,995.5,1
2020-06-12,Dallas,0-1km,852.0,1
2020-06-12,Dallas,2-3km,1640.5,2
2020-06-12,Dallas,3-5km,1356.5,1
2020-06-12,Houston,0-1km,1518.8333333333333,2
2020-06-12,Houston,1-2km,1518.8333333333333,2
2020-06-12,Houston,3-5km,314.0,1
2020-06-12,Houston,5km+,162.33333333333334,1
2020-06-13,Dallas,0-1km,24.666666666666668,1
2020-06-13,Dallas,1-2km,219.66666666666666,2
2020-06-13,Dallas,2-3km,24.666666666666668,1
2020-06-13,Houston,0-1km,98.66666666666667,2
2020-06-13,Houston,3-5km,24.666666666666668,1
2020-06-13,Houston,5km+,24.666666666666668,1
2020-06-15,Dallas,0-1km,1319.1666666666665,3
2020-06-15,Dallas,1-2km,2323.833333333333,3
2020-06-15,Houston,0-1km,1229.8666666666666,3
2020-06-15,Houston,1-2km,2187.9333333333334,4
2020-06-15,Houston,3-5km,0.0,1
2020-06-15,Houston,5km+,225.2,1
2020-06-16,Dallas,0-1km,863.0,1
2020-06-16,Dallas,1-2km,863.0,1
2020-06-16,Dallas,2-3km,1249.0,1
2020-06-16,Houston,0-1km,624.5,2
2020-06-16,Houston,1-2km,976.0,3
2020-06-16,Houston,3-5km,312.25,2
2020-06-16,Houston,5km+,1175.25,2
2020-06-17,Dallas,0-1km,105.5,2
2020-06-17,Dallas,1-2km,105.5,2
2020-06-17,Dallas,2-3km,1033.0,1
2020-06-17,Houston,0-1km,0.0,1
2020-06-17,Houston,1-2km,1086.0,3
2020-06-17,Houston,3-5km,0.0,1
2020-06-18,Dallas,0-1km,365.6666666666667,1
2020-06-18,Dallas,1-2km,731.3333333333334,1
2020-06-18,Dallas,2-3km,0.0,1
2020-06-18,Houston,0-1km,1439.6666666666667,3
2020-06-18,Houston,1-2km,731.3333333333334,2
2020-06-18,Houston,3-5km,0.0,1
2020-06-19,Houston,3-5km,181.0,1
2020-06-20,Houston,0-1km,139.66666666666666,1
2020-06-20,Houston,1-2km,139.66666666666666,1
2020-06-20,Houston,2-3km,139.66666666666666,1
2020-06-21,Houston,0-1km,253.33333333333334,1
2020-06-21,Houston,1-2km,253.33333333333334,1
2020-06-21,Houston,3-5km,253.33333333333334,1
2020-06-23,Dallas,0-1km,111.75,1
2020-06-23,Dallas,1-2km,223.5,1
2020-06-23,Dallas,2-3km,111.75,2
2020-06-23,Houston,0-1km,111.75,2
2020-06-23,Houston,1-2km,223.5,2
2020-06-23,Houston,3-5km,0.0,1
2020-06-23,Houston,5km+,111.75,1
2020-06-24,Dallas,0-1km,581.0,1
2020-06-24,Houston,1-2km,290.5,1
2020-06-24,Houston,2-3km,290.5,1
2020-06-25,Dallas,0-1km,1322.6666666666667,1
2020-06-25,Dallas,1-2km,661.3333333333334,1
2020-06-25,Houston,0-1km,9917.0,2
2020-06-25,Houston,5km+,992.0,1
2020-06-26,Dallas,0-1km,2083.125,2
2020-06-26,Dallas,1-2km,946.875,2
2020-06-26,Houston,0-1km,550.9090909090909,1
2020-06-26,Houston,1-2km,413.1818181818182,1
2020-06-26,Houston,2-3km,275.45454545454544,1
2020-06-26,Houston,3-5km,275.45454545454544,1
2020-06-27,Dallas,0-1km,726.0,2
2020-06-27,Dallas,1-2km,330.0,2
2020-06-27,Dallas,2-3km,0.0,1
2020-06-27,Houston,0-1km,192.0,2
2020-06-27,Houston,1-2km,144.0,2
2020-06-27,Houston,2-3km,96.0,1
2020-06-27,Houston,3-5km,96.0,2
2020-06-28,Dallas,0-1km,93.25,1
2020-06-28,Dallas,1-2km,186.5,1
2020-06-28,Dallas,2-3km,93.25,1
2020-06-28,Houston,0-1km,93.25,1
2020-06-28,Houston,1-2km,186.5,1
2020-06-28,Houston,5km+,93.25,1
2020-06-29,Dallas,2-3km,0.0,1
2020-06-29,Houston,0-1km,0.0,1
2020-06-29,Houston,1-2km,2530.0,2
2020-06-29,Houston,3-5km,0.0,1
2020-06-30,Dallas,0-1km,1766.5,3
2020-06-30,Dallas,1-2km,1600.5,2
2020-06-30,Dallas,2-3km,166.0,1
2020-06-30,Houston,0-1km,1091.5714285714287,2
2020-06-30,Houston,1-2km,851.1428571428571,2
2020-06-30,Houston,2-3km,203.57142857142858,1
2020-06-30,Houston,3-5km,449.57142857142856,2
2020-06-30,Houston,5km+,851.1428571428571,2
2020-07-01,Dallas,0-1km,658.0,1
2020-07-01,Dallas,2-3km,1247.0,1
2020-07-01,Dallas,3-5km,1247.0,1
2020-07-01,Houston,0-1km,1247.0,1
2020-07-01,Houston,1-2km,1576.0,2
2020-07-01,Houston,2-3km,329.0,1
2020-07-01,Houston,3-5km,394.0,1
2020-07-02,Dallas,0-1km,1122.75,3
2020-07-02,Dallas,1-2km,683.0,2
2020-07-02,Dallas,2-3km,1135.25,2
2020-07-02,Houston,0-1km,886.05,3
2020-07-02,Houston,1-2km,4270.4,4
2020-07-02,Houston,2-3km,1224.5,2
2020-07-02,Houston,3-5km,232.0,1
2020-07-02,Houston,5km+,654.05,3
2020-07-03,Dallas,0-1km,1185.6666666666667,2
2020-07-03,Dallas,1-2km,56.666666666666664,1
2020-07-03,Dallas,2-3km,1931.6666666666665,3
2020-07-03,Houston,0-1km,1129.8666666666668,3
2020-07-03,Houston,3-5km,1411.4666666666667,2
2020-07-03,Houston,5km+,56.666666666666664,1
2020-07-04,Houston,2-3km,1462.0,1
2020-07-06,Dallas,0-1km,394.0,1
2020-07-06,Dallas,1-2km,394.0,1
2020-07-06,Houston,0-1km,468.2,2
2020-07-06,Houston,1-2km,310.6,2
2020-07-06,Houston,2-3km,248.0,1
2020-07-06,Houston,5km+,468.2,2
2020-07-07,Dallas,0-1km,1605.0,2
2020-07-07,Dallas,1-2km,879.0,2
2020-07-07,Dallas,2-3km,515.0,1
2020-07-07,Dallas,3-5km,515.0,1
2020-07-07,Houston,0-1km,1806.1666666666665,4
2020-07-07,Houston,1-2km,1246.6666666666665,3
2020-07-07,Houston,2-3km,540.25,2
2020-07-07,Houston,5km+,601.9166666666666,2
2020-07-08,Dallas,0-1km,528.5,1
2020-07-08,Dallas,1-2km,606.0,1
2020-07-08,Dallas,2-3km,1153.5,2
2020-07-08,Dallas,3-5km,625.0,1
2020-07-08,Houston,0-1km,1047.8,2
2020-07-08,Houston,1-2km,625.0,1
2020-07-08,Houston,2-3km,606.0,1
2020-07-08,Houston,3-5km,634.2,1
2020-07-09,Dallas,2-3km,1091.0,1
2020-07-09,Houston,0-1km,545.5,1
2020-07-09,Houston,3-5km,272.75,1
2020-07-09,Houston,5km+,272.75,1
2020-07-10,Houston,0-1km,83.66666666666667,2
2020-07-10,Houston,1-2km,83.66666666666667,2
2020-07-10,Houston,2-3km,0.0,1
2020-07-10,Houston,5km+,83.66666666666667,1
2020-07-11,Dallas,2-3km,961.0,1
2020-07-11,Dallas,3-5km,961.0,1
2020-07-11,Houston,0-1km,961.0,1
2020-07-11,Houston,1-2km,961.0,1
2020-07-12,Dallas,0-1km,3177.625,4
2020-07-12,Dallas,1-2km,552.375,3
2020-07-12,Dallas,2-3km,1744.0,1
2020-07-12,Houston,0-1km,1881.8181818181818,3
2020-07-12,Houston,1-2km,103.36363636363636,2
2020-07-12,Houston,2-3km,1239.409090909091,2
2020-07-12,Houston,3-5km,1375.409090909091,4
2020-07-13,Dallas,0-1km,647.625,2
2020-07-13,Dallas,1-2km,294.375,2
2020-07-13,Houston,0-1km,171.27272727272728,1
2020-07-13,Houston,1-2km,128.45454545454547,1
2020-07-13,Houston,2-3km,85.63636363636364,1
2020-07-13,Houston,3-5km,85.63636363636364,1
2020-07-14,Dallas,0-1km,3224.75,3
2020-07-14,Dallas,1-2km,3340.25,4
2020-07-14,Houston,0-1km,4201.75,2
2020-07-14,Houston,1-2km,102.0,1
2020-07-14,Houston,2-3km,464.0,2
2020-07-14,Houston,3-5km,68.0,1
2020-07-14,Houston,5km+,1355.25,1
2020-07-15,Dallas,0-1km,1720.0,3
2020-07-15,Dallas,1-2km,476.33333333333337,2
2020-07-15,Dallas,2-3km,109.66666666666667,1
2020-07-15,Houston,0-1km,742.3333333333334,3
2020-07-15,Houston,1-2km,630.8333333333334,3
2020-07-15,Houston,2-3km,1191.1666666666667,3
2020-07-15,Houston,5km+,659.6666666666666,2
2020-07-16,Dallas,0-1km,1410.5,2
2020-07-16,Dallas,1-2km,764.5,1
2020-07-16,Houston,0-1km,924.5,2
2020-07-16,Houston,1-2km,1481.25,3
2020-07-16,Houston,2-3km,323.0,1
2020-07-16,Houston,5km+,382.25,1
2020-07-17,Dallas,0-1km,1593.0,1
2020-07-17,Houston,1-2km,1593.0,1
2020-07-18,Dallas,0-1km,2073.5,2
2020-07-18,Dallas,1-2km,942.5,2
2020-07-18,Houston,0-1km,1508.0,2
2020-07-18,Houston,1-2km,282.75,1
2020-07-18,Houston,2-3km,471.25,1
2020-07-18,Houston,5km+,754.0,2
2020-07-19,Dallas,0-1km,427.5,1
2020-07-19,Dallas,2-3km,142.5,2
2020-07-19,Houston,0-1km,0.0,1
2020-07-19,Houston,1-2km,0.0,1
2020-07-19,Houston,3-5km,0.0,1
2020-07-20,Dallas,0-1km,70.33333333333333,1
2020-07-20,Dallas,1-2km,70.33333333333333,1
2020-07-20,Dallas,2-3km,1069.3333333333333,3
2020-07-20,Houston,0-1km,939.5,5
2020-07-20,Houston,1-2km,158.66666666666666,2
2020-07-20,Houston,3-5km,320.0833333333333,3
2020-07-20,Houston,5km+,478.75,3
2020-07-21,Dallas,0-1km,1656.0,1
2020-07-21,Dallas,1-2km,866.0,2
2020-07-21,Dallas,2-3km,707.0,1
2020-07-21,Dallas,3-5km,707.0,1
2020-07-21,Houston,0-1km,1742.0,2
2020-07-21,Houston,1-2km,3792.0,2
2020-07-21,Houston,2-3km,969.5,2
2020-07-21,Houston,5km+,517.5,1
2020-07-22,Dallas,2-3km,1053.0,1
2020-07-22,Houston,0-1km,526.5,1
2020-07-22,Houston,3-5km,263.25,1
2020-07-22,Houston,5km+,263.25,1
2020-07-23,Houston,3-5km,262.0,1
2020-07-24,Dallas,2-3km,2143.0,1
2020-07-24,Houston,0-1km,1459.5,2
2020-07-24,Houston,1-2km,388.0,1
2020-07-24,Houston,3-5km,535.75,1
2020-07-24,Houston,5km+,923.75,2
2020-07-25,Dallas,0-1km,355.6666666666667,1
2020-07-25,Dallas,1-2km,711.3333333333334,1
2020-07-25,Houston,0-1km,355.6666666666667,1
2020-07-25,Houston,1-2km,711.3333333333334,1
2020-07-26,Dallas,0-1km,449.0,1
2020-07-26,Dallas,1-2km,449.0,1
2020-07-26,Houston,0-1km,359.2,1
2020-07-26,Houston,1-2km,179.6,1
2020-07-26,Houston,5km+,359.2,1
2020-07-27,Dallas,0-1km,833.0,2
2020-07-27,Dallas,1-2km,833.0,2
2020-07-27,Houston,0-1km,505.0,1
2020-07-27,Houston,1-2km,252.5,1
2020-07-27,Houston,5km+,252.5,1
2020-07-28,Dallas,0-1km,756.0,2
2020-07-28,Dallas,1-2km,290.0,1
2020-07-28,Houston,0-1km,1098.3333333333333,2
2020-07-28,Houston,1-2km,228.33333333333334,1
2020-07-28,Houston,5km+,228.33333333333334,1
2020-07-29,Dallas,0-1km,3114.6,3
2020-07-29,Dallas,1-2km,1502.4,3
2020-07-29,Houston,0-1km,1667.1,3
2020-07-29,Houston,1-2km,248.8,2
2020-07-29,Houston,2-3km,671.75,1
2020-07-29,Houston,3-5km,339.0,1
2020-07-29,Houston,5km+,995.35,3
2020-07-30,Dallas,0-1km,1403.1666666666665,3
2020-07-30,Dallas,1-2km,210.66666666666666,1
2020-07-30,Dallas,2-3km,471.16666666666663,2
2020-07-30,Houston,0-1km,210.66666666666666,1
2020-07-30,Houston,1-2km,416.16666666666663,2
2020-07-30,Houston,2-3km,205.5,1
2020-07-30,Houston,3-5km,178.0,1
2020-07-30,Houston,5km+,210.66666666666666,1
2020-07-31,Dallas,0-1km,816.6666666666666,2
2020-07-31,Dallas,1-2km,157.66666666666666,1
2020-07-31,Dallas,2-3km,157.66666666666666,1
2020-07-31,Houston,0-1km,157.66666666666666,1
2020-07-31,Houston,1-2km,487.16666666666663,2
2020-07-31,Houston,2-3km,329.5,1
2020-07-31,Houston,5km+,157.66666666666666,1
2020-08-01,Dallas,0-1km,1125.75,3
2020-08-01,Dallas,1-2km,197.0,2
2020-08-01,Dallas,2-3km,756.25,2
2020-08-01,Dallas,3-5km,686.0,1
2020-08-01,Houston,0-1km,756.25,2
2020-08-01,Houston,1-2km,1439.0,4
2020-08-01,Houston,2-3km,499.5,1
2020-08-01,Houston,5km+,70.25,1
2020-08-02,Dallas,0-1km,782.0,1
2020-08-02,Houston,0-1km,0.0,1
2020-08-02,Houston,1-2km,0.0,1
2020-08-02,Houston,3-5km,0.0,1
2020-08-03,Dallas,0-1km,2457.4166666666665,4
2020-08-03,Dallas,1-2km,805.9166666666666,3
2020-08-03,Dallas,2-3km,169.66666666666666,1
2020-08-03,Houston,0-1km,539.8484848484849,2
