time_fk,state_fk,market_fk,daily_visitors,n_stores_reporting,is_hot_season
2021-02-11,CA,Los Angeles / SF Bay Area,7025.0,7,False
2021-02-12,CA,Los Angeles / SF Bay Area,7492.0,15,False
2021-02-13,CA,Los Angeles / SF Bay Area,7441.0,10,False
2021-02-14,CA,Los Angeles / SF Bay Area,2461.0,11,False
2021-02-15,CA,Los Angeles / SF Bay Area,6065.0,11,False
2021-02-16,CA,Los Angeles / SF Bay Area,6377.0,13,False
2021-02-17,CA,Los Angeles / SF Bay Area,1958.0,13,False
2021-02-18,CA,Los Angeles / SF Bay Area,3194.0,8,False
2021-02-19,CA,Los Angeles / SF Bay Area,11913.0,12,False
2021-02-20,CA,Los Angeles / SF Bay Area,4206.0,8,False
2021-02-21,CA,Los Angeles / SF Bay Area,4213.0,10,False
2021-02-22,CA,Los Angeles / SF Bay Area,4915.0,9,False
2021-02-23,CA,Los Angeles / SF Bay Area,1506.0,7,False
2021-02-24,CA,Los Angeles / SF Bay Area,8029.0,12,False
2021-02-25,CA,Los Angeles / SF Bay Area,4492.0,17,False
2021-02-26,CA,Los Angeles / SF Bay Area,3247.0,13,False
2021-02-27,CA,Los Angeles / SF Bay Area,4577.0,14,False
2021-02-28,CA,Los Angeles / SF Bay Area,2526.0,11,False
2021-03-01,CA,Los Angeles / SF Bay Area,2502.0,11,False
2021-03-02,CA,Los Angeles / SF Bay Area,4620.0,10,False
2021-03-03,CA,Los Angeles / SF Bay Area,4407.0,11,False
2021-03-04,CA,Los Angeles / SF Bay Area,3157.0,14,False
2021-03-05,CA,Los Angeles / SF Bay Area,6592.0,8,False
2021-03-06,CA,Los Angeles / SF Bay Area,12366.0,15,False
2021-03-07,CA,Los Angeles / SF Bay Area,3037.0,15,False
2021-03-08,CA,Los Angeles / SF Bay Area,2899.0,15,False
2021-03-09,CA,Los Angeles / SF Bay Area,6046.0,18,False
2021-03-10,CA,Los Angeles / SF Bay Area,3993.0,11,False
2021-03-11,CA,Los Angeles / SF Bay Area,6165.0,13,False
2021-03-12,CA,Los Angeles / SF Bay Area,2888.0,9,False
2021-03-13,CA,Los Angeles / SF Bay Area,6795.0,16,False
2021-03-14,CA,Los Angeles / SF Bay Area,9943.0,14,False
2021-03-15,CA,Los Angeles / SF Bay Area,4059.0,12,False
2021-03-16,CA,Los Angeles / SF Bay Area,8400.0,15,False
2021-03-17,CA,Los Angeles / SF Bay Area,5384.0,12,False
2021-03-18,CA,Los Angeles / SF Bay Area,3121.0,11,False
2021-03-19,CA,Los Angeles / SF Bay Area,3238.0,5,False
2021-03-20,CA,Los Angeles / SF Bay Area,4137.0,12,False
2021-03-21,CA,Los Angeles / SF Bay Area,3338.0,11,False
2021-03-22,CA,Los Angeles / SF Bay Area,5927.0,15,False
2021-03-23,CA,Los Angeles / SF Bay Area,9619.0,12,False
2021-03-24,CA,Los Angeles / SF Bay Area,3683.0,12,False
2021-03-25,CA,Los Angeles / SF Bay Area,5761.0,8,False
2021-03-26,CA,Los Angeles / SF Bay Area,4683.0,11,False
2021-03-27,CA,Los Angeles / SF Bay Area,7357.0,14,False
2021-03-28,CA,Los Angeles / SF Bay Area,17171.0,17,False
2021-03-29,CA,Los Angeles / SF Bay Area,2273.0,8,False
2021-03-30,CA,Los Angeles / SF Bay Area,2331.0,7,False
2021-03-31,CA,Los Angeles / SF Bay Area,8508.0,10,False
2021-04-01,CA,Los Angeles / SF Bay Area,7032.0,8,False
2021-04-02,CA,Los Angeles / SF Bay Area,4787.0,16,False
2021-04-03,CA,Los Angeles / SF Bay Area,3565.0,9,False
2021-04-04,CA,Los Angeles / SF Bay Area,4179.0,12,False
2021-04-05,CA,Los Angeles / SF Bay Area,4060.0,6,False
2021-04-06,CA,Los Angeles / SF Bay Area,7767.0,14,False
2021-04-07,CA,Los Angeles / SF Bay Area,3056.0,9,False
2021-04-08,CA,Los Angeles / SF Bay Area,5152.0,12,False
2021-04-09,CA,Los Angeles / SF Bay Area,2944.0,14,False
2021-04-10,CA,Los Angeles / SF Bay Area,6987.0,10,False
2021-04-11,CA,Los Angeles / SF Bay Area,9457.0,12,False
2021-04-12,CA,Los Angeles / SF Bay Area,2239.0,10,False
2021-04-13,CA,Los Angeles / SF Bay Area,8202.0,23,False
2021-04-14,CA,Los Angeles / SF Bay Area,4425.0,8,False
2021-04-15,CA,Los Angeles / SF Bay Area,1527.0,8,False
2021-04-16,CA,Los Angeles / SF Bay Area,19372.0,18,False
2021-04-17,CA,Los Angeles / SF Bay Area,5649.0,11,False
2021-04-18,CA,Los Angeles / SF Bay Area,6368.0,13,False
2021-04-19,CA,Los Angeles / SF Bay Area,6417.0,9,False
2021-04-20,CA,Los Angeles / SF Bay Area,6207.0,11,False
2021-04-21,CA,Los Angeles / SF Bay Area,6254.0,12,False
2021-04-22,CA,Los Angeles / SF Bay Area,2688.0,9,False
2021-04-23,CA,Los Angeles / SF Bay Area,1209.0,10,False
2021-04-24,CA,Los Angeles / SF Bay Area,5253.0,12,False
2021-04-25,CA,Los Angeles / SF Bay Area,3218.0,6,False
2021-04-26,CA,Los Angeles / SF Bay Area,1253.0,6,False
2021-04-27,CA,Los Angeles / SF Bay Area,5905.0,18,False
2021-04-28,CA,Los Angeles / SF Bay Area,1504.0,7,False
2021-04-29,CA,Los Angeles / SF Bay Area,5266.0,11,False
2021-04-30,CA,Los Angeles / SF Bay Area,14978.0,13,False
2021-05-01,CA,Los Angeles / SF Bay Area,7439.0,10,False
2021-05-02,CA,Los Angeles / SF Bay Area,2700.0,9,False
2021-05-03,CA,Los Angeles / SF Bay Area,7966.0,11,False
2021-05-04,CA,Los Angeles / SF Bay Area,2434.0,11,False
2021-05-05,CA,Los Angeles / SF Bay Area,4870.0,14,False
2021-05-06,CA,Los Angeles / SF Bay Area,3422.0,9,False
2021-05-07,CA,Los Angeles / SF Bay Area,8372.0,12,False
2021-05-08,CA,Los Angeles / SF Bay Area,5349.0,11,False
2021-05-09,CA,Los Angeles / SF Bay Area,3751.0,7,False
2021-05-10,CA,Los Angeles / SF Bay Area,3834.0,10,False
2021-05-11,CA,Los Angeles / SF Bay Area,4388.0,9,False
2021-05-12,CA,Los Angeles / SF Bay Area,3647.0,10,False
2021-05-13,CA,Los Angeles / SF Bay Area,4602.0,3,False
2021-05-14,CA,Los Angeles / SF Bay Area,5230.0,9,False
2021-05-15,CA,Los Angeles / SF Bay Area,5180.0,8,False
2021-05-16,CA,Los Angeles / SF Bay Area,2548.0,9,False
2021-05-17,CA,Los Angeles / SF Bay Area,3933.0,11,False
2021-05-18,CA,Los Angeles / SF Bay Area,6492.0,10,False
2021-05-19,CA,Los Angeles / SF Bay Area,2991.0,8,False
2021-05-20,CA,Los Angeles / SF Bay Area,2376.0,7,False
2021-05-21,CA,Los Angeles / SF Bay Area,3035.0,11,False
2021-05-22,CA,Los Angeles / SF Bay Area,2943.0,10,False
2021-05-23,CA,Los Angeles / SF Bay Area,10255.0,13,False
2021-05-24,CA,Los Angeles / SF Bay Area,2679.0,12,False
2021-05-25,CA,Los Angeles / SF Bay Area,4554.0,16,False
2021-05-26,CA,Los Angeles / SF Bay Area,7103.0,17,False
2021-05-27,CA,Los Angeles / SF Bay Area,5681.0,11,False
2021-05-28,CA,Los Angeles / SF Bay Area,3945.0,11,False
2021-05-29,CA,Los Angeles / SF Bay Area,7692.0,11,False
2021-05-30,CA,Los Angeles / SF Bay Area,7251.0,13,False
2021-05-31,CA,Los Angeles / SF Bay Area,3585.0,8,False
2021-06-01,CA,Los Angeles / SF Bay Area,8645.0,10,True
2021-06-02,CA,Los Angeles / SF Bay Area,18506.0,16,True
2021-06-03,CA,Los Angeles / SF Bay Area,5959.0,11,True
2021-06-04,CA,Los Angeles / SF Bay Area,6918.0,8,True
2021-06-05,CA,Los Angeles / SF Bay Area,32816.0,13,True
2021-06-06,CA,Los Angeles / SF Bay Area,4808.0,11,True
2021-06-07,CA,Los Angeles / SF Bay Area,4551.0,7,True
2021-06-08,CA,Los Angeles / SF Bay Area,13446.0,14,True
2021-06-09,CA,Los Angeles / SF Bay Area,6946.0,15,True
2021-06-10,CA,Los Angeles / SF Bay Area,1770.0,12,True
2021-06-11,CA,Los Angeles / SF Bay Area,27093.0,13,True
2021-06-12,CA,Los Angeles / SF Bay Area,13224.0,16,True
2021-06-13,CA,Los Angeles / SF Bay Area,10718.0,10,True
2021-06-14,CA,Los Angeles / SF Bay Area,6099.0,12,True
2021-06-15,CA,Los Angeles / SF Bay Area,2019.0,2,True
2021-06-16,CA,Los Angeles / SF Bay Area,9409.0,11,True
2021-06-17,CA,Los Angeles / SF Bay Area,3663.0,12,True
2021-06-18,CA,Los Angeles / SF Bay Area,11350.0,15,True
2021-06-19,CA,Los Angeles / SF Bay Area,9269.0,16,True
2021-06-20,CA,Los Angeles / SF Bay Area,5721.0,6,True
2021-06-21,CA,Los Angeles / SF Bay Area,7647.0,14,True
2021-06-22,CA,Los Angeles / SF Bay Area,9485.0,13,True
2021-06-23,CA,Los Angeles / SF Bay Area,10256.0,13,True
2021-06-24,CA,Los Angeles / SF Bay Area,14265.0,12,True
2021-06-25,CA,Los Angeles / SF Bay Area,9524.0,15,True
2021-06-26,CA,Los Angeles / SF Bay Area,9167.0,14,True
2021-06-27,CA,Los Angeles / SF Bay Area,14800.0,10,True
2021-06-28,CA,Los Angeles / SF Bay Area,5635.0,10,True
2021-06-29,CA,Los Angeles / SF Bay Area,12404.0,9,True
2021-06-30,CA,Los Angeles / SF Bay Area,6955.0,7,True
2021-07-01,CA,Los Angeles / SF Bay Area,7038.0,13,True
2021-07-02,CA,Los Angeles / SF Bay Area,12185.0,16,True
2021-07-03,CA,Los Angeles / SF Bay Area,5725.0,12,True
2021-07-04,CA,Los Angeles / SF Bay Area,8756.0,10,True
2021-07-05,CA,Los Angeles / SF Bay Area,7876.0,6,True
2021-07-06,CA,Los Angeles / SF Bay Area,8484.0,8,True
2021-07-07,CA,Los Angeles / SF Bay Area,4641.0,9,True
2021-07-08,CA,Los Angeles / SF Bay Area,2808.0,10,True
2021-07-09,CA,Los Angeles / SF Bay Area,6852.0,11,True
2021-07-10,CA,Los Angeles / SF Bay Area,5081.0,14,True
2021-07-11,CA,Los Angeles / SF Bay Area,8999.0,14,True
2021-07-12,CA,Los Angeles / SF Bay Area,9967.0,11,True
2021-07-13,CA,Los Angeles / SF Bay Area,3124.0,10,True
2021-07-14,CA,Los Angeles / SF Bay Area,7417.0,13,True
2021-07-15,CA,Los Angeles / SF Bay Area,8851.0,9,True
2021-07-16,CA,Los Angeles / SF Bay Area,11960.0,17,True
2021-07-17,CA,Los Angeles / SF Bay Area,9007.0,15,True
2021-07-18,CA,Los Angeles / SF Bay Area,4230.0,9,True
2021-07-19,CA,Los Angeles / SF Bay Area,12108.0,10,True
2021-07-20,CA,Los Angeles / SF Bay Area,6693.0,15,True
2021-07-21,CA,Los Angeles / SF Bay Area,15339.0,10,True
2021-07-22,CA,Los Angeles / SF Bay Area,7477.0,15,True
2021-07-23,CA,Los Angeles / SF Bay Area,13479.0,11,True
2021-07-24,CA,Los Angeles / SF Bay Area,20552.0,14,True
2021-07-25,CA,Los Angeles / SF Bay Area,11279.0,10,True
2021-07-26,CA,Los Angeles / SF Bay Area,7318.0,14,True
2021-07-27,CA,Los Angeles / SF Bay Area,5965.0,10,True
2021-07-28,CA,Los Angeles / SF Bay Area,6066.0,6,True
2021-07-29,CA,Los Angeles / SF Bay Area,5439.0,8,True
2021-07-30,CA,Los Angeles / SF Bay Area,8606.0,11,True
2021-07-31,CA,Los Angeles / SF Bay Area,8290.0,8,True
2021-08-01,CA,Los Angeles / SF Bay Area,5499.0,6,True
2021-08-02,CA,Los Angeles / SF Bay Area,6828.0,15,True
2021-08-03,CA,Los Angeles / SF Bay Area,4591.0,10,True
2021-08-04,CA,Los Angeles / SF Bay Area,7759.0,18,True
2021-08-05,CA,Los Angeles / SF Bay Area,8678.0,10,True
2021-08-06,CA,Los Angeles / SF Bay Area,11306.0,16,True
2021-08-07,CA,Los Angeles / SF Bay Area,14979.0,11,True
2021-08-08,CA,Los Angeles / SF Bay Area,6757.0,11,True
2021-08-09,CA,Los Angeles / SF Bay Area,4804.0,9,True
2021-08-10,CA,Los Angeles / SF Bay Area,13208.0,15,True
2021-08-11,CA,Los Angeles / SF Bay Area,11474.0,8,True
2021-08-12,CA,Los Angeles / SF Bay Area,2411.0,8,True
2021-08-13,CA,Los Angeles / SF Bay Area,8537.0,10,True
2021-08-14,CA,Los Angeles / SF Bay Area,3506.0,9,True
2021-08-15,CA,Los Angeles / SF Bay Area,8615.0,20,True
2021-08-16,CA,Los Angeles / SF Bay Area,13151.0,15,True
2021-08-17,CA,Los Angeles / SF Bay Area,6025.0,11,True
2021-08-18,CA,Los Angeles / SF Bay Area,13418.0,12,True
2021-08-19,CA,Los Angeles / SF Bay Area,6495.0,9,True
2021-08-20,CA,Los Angeles / SF Bay Area,3306.0,12,True
2021-08-21,CA,Los Angeles / SF Bay Area,9556.0,21,True
2021-08-22,CA,Los Angeles / SF Bay Area,5814.0,8,True
2021-08-23,CA,Los Angeles / SF Bay Area,2179.0,8,True
2021-08-24,CA,Los Angeles / SF Bay Area,7353.0,7,True
2021-08-25,CA,Los Angeles / SF Bay Area,9410.0,9,True
2021-08-26,CA,Los Angeles / SF Bay Area,5002.0,10,True
2021-08-27,CA,Los Angeles / SF Bay Area,5118.0,8,True
2021-08-28,CA,Los Angeles / SF Bay Area,11026.0,14,True
2021-08-29,CA,Los Angeles / SF Bay Area,4834.0,10,True
2021-08-30,CA,Los Angeles / SF Bay Area,5338.0,10,True
2021-08-31,CA,Los Angeles / SF Bay Area,12040.0,8,True
2021-09-01,CA,Los Angeles / SF Bay Area,4465.0,7,False
2021-09-02,CA,Los Angeles / SF Bay Area,9460.0,13,False
2021-09-03,CA,Los Angeles / SF Bay Area,6902.0,8,False
2021-09-04,CA,Los Angeles / SF Bay Area,7008.0,12,False
2021-09-05,CA,Los Angeles / SF Bay Area,11015.0,16,False
2021-09-06,CA,Los Angeles / SF Bay Area,4879.0,8,False
2021-09-07,CA,Los Angeles / SF Bay Area,3807.0,11,False
2021-09-08,CA,Los Angeles / SF Bay Area,3528.0,8,False
2021-09-09,CA,Los Angeles / SF Bay Area,11942.0,17,False
2021-09-10,CA,Los Angeles / SF Bay Area,9161.0,16,False
2021-09-11,CA,Los Angeles / SF Bay Area,3317.0,11,False
2021-09-12,CA,Los Angeles / SF Bay Area,7613.0,11,False
2021-09-13,CA,Los Angeles / SF Bay Area,8889.0,10,False
2021-09-14,CA,Los Angeles / SF Bay Area,14732.0,17,False
2021-09-15,CA,Los Angeles / SF Bay Area,21376.0,16,False
2021-09-16,CA,Los Angeles / SF Bay Area,7019.0,11,False
2021-09-17,CA,Los Angeles / SF Bay Area,6402.0,9,False
2021-09-18,CA,Los Angeles / SF Bay Area,8966.0,12,False
2021-09-19,CA,Los Angeles / SF Bay Area,12259.0,12,False
2021-09-20,CA,Los Angeles / SF Bay Area,7113.0,11,False
2021-09-21,CA,Los Angeles / SF Bay Area,7111.0,12,False
2021-09-22,CA,Los Angeles / SF Bay Area,4497.0,6,False
2021-09-23,CA,Los Angeles / SF Bay Area,7505.0,10,False
2021-09-24,CA,Los Angeles / SF Bay Area,8129.0,11,False
2021-09-25,CA,Los Angeles / SF Bay Area,2590.0,5,False
2021-09-26,CA,Los Angeles / SF Bay Area,9179.0,13,False
2021-09-27,CA,Los Angeles / SF Bay Area,3274.0,7,False
2021-09-28,CA,Los Angeles / SF Bay Area,4698.0,8,False
2021-09-29,CA,Los Angeles / SF Bay Area,8602.0,11,False
2021-09-30,CA,Los Angeles / SF Bay Area,10525.0,15,False
2021-10-01,CA,Los Angeles / SF Bay Area,12223.0,10,False
2021-10-02,CA,Los Angeles / SF Bay Area,8765.0,9,False
2021-10-03,CA,Los Angeles / SF Bay Area,3283.0,9,False
2021-10-04,CA,Los Angeles / SF Bay Area,12591.0,16,False
2021-10-05,CA,Los Angeles / SF Bay Area,9260.0,14,False
2021-10-06,CA,Los Angeles / SF Bay Area,12667.0,21,False
2021-10-07,CA,Los Angeles / SF Bay Area,7535.0,10,False
2021-10-08,CA,Los Angeles / SF Bay Area,5241.0,11,False
2021-10-09,CA,Los Angeles / SF Bay Area,2880.0,8,False
2021-10-10,CA,Los Angeles / SF Bay Area,5674.0,9,False
2021-10-11,CA,Los Angeles / SF Bay Area,11938.0,14,False
2021-10-12,CA,Los Angeles / SF Bay Area,4432.0,10,False
2021-10-13,CA,Los Angeles / SF Bay Area,2682.0,10,False
2021-10-14,CA,Los Angeles / SF Bay Area,15625.0,11,False
2021-10-15,CA,Los Angeles / SF Bay Area,21744.0,12,False
2021-10-16,CA,Los Angeles / SF Bay Area,3442.0,10,False
2021-10-17,CA,Los Angeles / SF Bay Area,7541.0,13,False
2021-10-18,CA,Los Angeles / SF Bay Area,11447.0,12,False
2021-10-19,CA,Los Angeles / SF Bay Area,5352.0,14,False
2021-10-20,CA,Los Angeles / SF Bay Area,13349.0,11,False
2021-10-21,CA,Los Angeles / SF Bay Area,21114.0,13,False
2021-10-22,CA,Los Angeles / SF Bay Area,3230.0,9,False
2021-10-23,CA,Los Angeles / SF Bay Area,6565.0,9,False
2021-10-24,CA,Los Angeles / SF Bay Area,996.0,3,False
2021-10-25,CA,Los Angeles / SF Bay Area,4100.0,12,False
2021-10-26,CA,Los Angeles / SF Bay Area,7581.0,13,False
2021-10-27,CA,Los Angeles / SF Bay Area,6958.0,9,False
2021-10-28,CA,Los Angeles / SF Bay Area,9532.0,13,False
2021-10-29,CA,Los Angeles / SF Bay Area,853.0,9,False
2021-10-30,CA,Los Angeles / SF Bay Area,27368.0,14,False
2021-10-31,CA,Los Angeles / SF Bay Area,10410.0,15,False
2021-11-01,CA,Los Angeles / SF Bay Area,7233.0,10,False
2021-11-02,CA,Los Angeles / SF Bay Area,2742.0,9,False
2021-11-03,CA,Los Angeles / SF Bay Area,2204.0,12,False
2021-11-04,CA,Los Angeles / SF Bay Area,5481.0,13,False
2021-11-05,CA,Los Angeles / SF Bay Area,7005.0,14,False
2021-11-06,CA,Los Angeles / SF Bay Area,17933.0,14,False
2021-11-07,CA,Los Angeles / SF Bay Area,6199.0,8,False
2021-11-08,CA,Los Angeles / SF Bay Area,2759.0,8,False
2021-11-09,CA,Los Angeles / SF Bay Area,3896.0,13,False
2021-11-10,CA,Los Angeles / SF Bay Area,4590.0,9,False
2021-11-11,CA,Los Angeles / SF Bay Area,12851.0,18,False
2021-11-12,CA,Los Angeles / SF Bay Area,8398.0,10,False
2021-11-13,CA,Los Angeles / SF Bay Area,13812.0,13,False
2021-11-14,CA,Los Angeles / SF Bay Area,8262.0,9,False
2021-11-15,CA,Los Angeles / SF Bay Area,3454.0,6,False
2021-11-16,CA,Los Angeles / SF Bay Area,10498.0,11,False
2021-11-17,CA,Los Angeles / SF Bay Area,4071.0,11,False
2021-11-18,CA,Los Angeles / SF Bay Area,12581.0,13,False
2021-11-19,CA,Los Angeles / SF Bay Area,5528.0,9,False
2021-11-20,CA,Los Angeles / SF Bay Area,5044.0,10,False
2021-11-21,CA,Los Angeles / SF Bay Area,6434.0,10,False
2021-11-22,CA,Los Angeles / SF Bay Area,6831.0,9,False
2021-11-23,CA,Los Angeles / SF Bay Area,2890.0,4,False
2021-11-24,CA,Los Angeles / SF Bay Area,15842.0,13,False
2021-11-25,CA,Los Angeles / SF Bay Area,11931.0,10,False
2021-11-26,CA,Los Angeles / SF Bay Area,4721.0,8,False
2021-11-27,CA,Los Angeles / SF Bay Area,5060.0,9,False
2021-11-28,CA,Los Angeles / SF Bay Area,7227.0,12,False
2021-11-29,CA,Los Angeles / SF Bay Area,6711.0,11,False
2021-11-30,CA,Los Angeles / SF Bay Area,9229.0,13,False
2021-12-01,CA,Los Angeles / SF Bay Area,1523.0,6,False
2021-12-02,CA,Los Angeles / SF Bay Area,13432.0,21,False
2021-12-03,CA,Los Angeles / SF Bay Area,8750.0,12,False
2021-12-04,CA,Los Angeles / SF Bay Area,6426.0,10,False
2021-12-05,CA,Los Angeles / SF Bay Area,9781.0,7,False
2021-12-06,CA,Los Angeles / SF Bay Area,8933.0,17,False
2021-12-07,CA,Los Angeles / SF Bay Area,7586.0,9,False
2021-12-08,CA,Los Angeles / SF Bay Area,11833.0,16,False
2021-12-09,CA,Los Angeles / SF Bay Area,10347.0,12,False
2021-12-10,CA,Los Angeles / SF Bay Area,3462.0,9,False
2021-12-11,CA,Los Angeles / SF Bay Area,12202.0,12,False
2021-12-12,CA,Los Angeles / SF Bay Area,21584.0,16,False
2021-12-13,CA,Los Angeles / SF Bay Area,4770.0,7,False
2021-12-14,CA,Los Angeles / SF Bay Area,3210.0,10,False
2021-12-15,CA,Los Angeles / SF Bay Area,9141.0,14,False
2021-12-16,CA,Los Angeles / SF Bay Area,7477.0,11,False
2021-12-17,CA,Los Angeles / SF Bay Area,13776.0,15,False
2021-12-18,CA,Los Angeles / SF Bay Area,11306.0,14,False
2021-12-19,CA,Los Angeles / SF Bay Area,8299.0,8,False
2021-12-20,CA,Los Angeles / SF Bay Area,6705.0,9,False
2021-12-21,CA,Los Angeles / SF Bay Area,9127.0,11,False
2021-12-22,CA,Los Angeles / SF Bay Area,16136.0,20,False
2021-12-23,CA,Los Angeles / SF Bay Area,14164.0,11,False
2021-12-24,CA,Los Angeles / SF Bay Area,8273.0,12,False
2021-12-25,CA,Los Angeles / SF Bay Area,9815.0,17,False
2021-12-26,CA,Los Angeles / SF Bay Area,5985.0,11,False
2021-12-27,CA,Los Angeles / SF Bay Area,9431.0,11,False
2021-12-28,CA,Los Angeles / SF Bay Area,5867.0,8,False
2021-12-29,CA,Los Angeles / SF Bay Area,15145.0,13,False
2021-12-30,CA,Los Angeles / SF Bay Area,10027.0,9,False
2021-12-31,CA,Los Angeles / SF Bay Area,3677.0,10,False
2022-01-01,CA,Los Angeles / SF Bay Area,5020.0,9,False
2022-01-02,CA,Los Angeles / SF Bay Area,7424.0,13,False
2022-01-03,CA,Los Angeles / SF Bay Area,3861.0,8,False
2022-01-04,CA,Los Angeles / SF Bay Area,3428.0,7,False
2022-01-05,CA,Los Angeles / SF Bay Area,7504.0,7,False
2022-01-06,CA,Los Angeles / SF Bay Area,6826.0,11,False
2022-01-07,CA,Los Angeles / SF Bay Area,3844.0,9,False
2022-01-08,CA,Los Angeles / SF Bay Area,20844.0,19,False
2022-01-09,CA,Los Angeles / SF Bay Area,3325.0,11,False
2022-01-10,CA,Los Angeles / SF Bay Area,3530.0,5,False
2022-01-11,CA,Los Angeles / SF Bay Area,9759.0,14,False
2022-01-12,CA,Los Angeles / SF Bay Area,4892.0,16,False
2022-01-13,CA,Los Angeles / SF Bay Area,5037.0,15,False
2022-01-14,CA,Los Angeles / SF Bay Area,10727.0,10,False
2022-01-15,CA,Los Angeles / SF Bay Area,13327.0,12,False
2022-01-16,CA,Los Angeles / SF Bay Area,11680.0,16,False
2022-01-17,CA,Los Angeles / SF Bay Area,6210.0,9,False
2022-01-18,CA,Los Angeles / SF Bay Area,2882.0,6,False
2022-01-19,CA,Los Angeles / SF Bay Area,5614.0,15,False
2022-01-20,CA,Los Angeles / SF Bay Area,14028.0,14,False
2022-01-21,CA,Los Angeles / SF Bay Area,7476.0,13,False
2022-01-22,CA,Los Angeles / SF Bay Area,6903.0,13,False
2022-01-23,CA,Los Angeles / SF Bay Area,9797.0,13,False
2022-01-24,CA,Los Angeles / SF Bay Area,9330.0,10,False
2022-01-25,CA,Los Angeles / SF Bay Area,1196.0,11,False
2022-01-26,CA,Los Angeles / SF Bay Area,7826.0,10,False
2022-01-27,CA,Los Angeles / SF Bay Area,11914.0,15,False
2022-01-28,CA,Los Angeles / SF Bay Area,5123.0,8,False
2022-01-29,CA,Los Angeles / SF Bay Area,9118.0,15,False
2022-01-30,CA,Los Angeles / SF Bay Area,10227.0,7,False
2022-01-31,CA,Los Angeles / SF Bay Area,6853.0,13,False
2022-02-01,CA,Los Angeles / SF Bay Area,1437.0,5,False
2022-02-02,CA,Los Angeles / SF Bay Area,5853.0,9,False
2022-02-03,CA,Los Angeles / SF Bay Area,9726.0,13,False
2022-02-04,CA,Los Angeles / SF Bay Area,7923.0,13,False
2022-02-05,CA,Los Angeles / SF Bay Area,6153.0,4,False
2022-02-06,CA,Los Angeles / SF Bay Area,4427.0,9,False
2022-02-07,CA,Los Angeles / SF Bay Area,16909.0,15,False
2022-02-08,CA,Los Angeles / SF Bay Area,13802.0,11,False
2022-02-09,CA,Los Angeles / SF Bay Area,4979.0,14,False
2022-02-10,CA,Los Angeles / SF Bay Area,4120.0,9,False
2022-02-11,CA,Los Angeles / SF Bay Area,16250.0,17,False
2022-02-12,CA,Los Angeles / SF Bay Area,6066.0,11,False
2022-02-13,CA,Los Angeles / SF Bay Area,2521.0,11,False
2022-02-14,CA,Los Angeles / SF Bay Area,4613.0,7,False
2022-02-15,CA,Los Angeles / SF Bay Area,6286.0,16,False
2022-02-16,CA,Los Angeles / SF Bay Area,3655.0,9,False
2022-02-17,CA,Los Angeles / SF Bay Area,7092.0,10,False
2022-02-18,CA,Los Angeles / SF Bay Area,5449.0,8,False
2022-02-19,CA,Los Angeles / SF Bay Area,5999.0,10,False
2022-02-20,CA,Los Angeles / SF Bay Area,6163.0,13,False
2022-02-21,CA,Los Angeles / SF Bay Area,8369.0,7,False
2022-02-22,CA,Los Angeles / SF Bay Area,7283.0,12,False
2022-02-23,CA,Los Angeles / SF Bay Area,4959.0,8,False
2022-02-24,CA,Los Angeles / SF Bay Area,6949.0,12,False
2022-02-25,CA,Los Angeles / SF Bay Area,10641.0,17,False
2022-02-26,CA,Los Angeles / SF Bay Area,7016.0,13,False
2022-02-27,CA,Los Angeles / SF Bay Area,4283.0,11,False
2022-02-28,CA,Los Angeles / SF Bay Area,1924.0,11,False
2022-03-01,CA,Los Angeles / SF Bay Area,10413.0,11,False
2022-03-02,CA,Los Angeles / SF Bay Area,8575.0,10,False
2022-03-03,CA,Los Angeles / SF Bay Area,4259.0,6,False
2022-03-04,CA,Los Angeles / SF Bay Area,12300.0,13,False
2022-03-05,CA,Los Angeles / SF Bay Area,4078.0,6,False
2022-03-06,CA,Los Angeles / SF Bay Area,7810.0,17,False
2022-03-07,CA,Los Angeles / SF Bay Area,2655.0,9,False
2022-03-08,CA,Los Angeles / SF Bay Area,8411.0,12,False
2022-03-09,CA,Los Angeles / SF Bay Area,4174.0,12,False
2022-03-10,CA,Los Angeles / SF Bay Area,10082.0,11,False
2022-03-11,CA,Los Angeles / SF Bay Area,2739.0,10,False
2022-03-12,CA,Los Angeles / SF Bay Area,9613.0,11,False
2022-03-13,CA,Los Angeles / SF Bay Area,13649.0,11,False
2022-03-14,CA,Los Angeles / SF Bay Area,3052.0,14,False
2022-03-15,CA,Los Angeles / SF Bay Area,7089.0,16,False
2022-03-16,CA,Los Angeles / SF Bay Area,4005.0,8,False
2022-03-17,CA,Los Angeles / SF Bay Area,6809.0,14,False
2022-03-18,CA,Los Angeles / SF Bay Area,5544.0,12,False
